Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Ontario,Canada,51.2538,-85.3232,3/20/20,308,2,0
Prince Edward Island,Canada,46.5107,-63.4168,3/20/20,2,0,0
Quebec,Canada,52.9399,-73.5491,3/20/20,139,1,0
Saskatchewan,Canada,52.9399,-106.4509,3/20/20,20,0,0
Diamond Princess,Canada,0.0,0.0,3/20/20,0,0,0
Northwest Territories,Canada,64.8255,-124.8457,3/20/20,0,0,0
Yukon,Canada,64.2823,-135.0,3/20/20,0,0,0
Alberta,Canada,53.9333,-116.5765,3/21/20,195,1,0
British Columbia,Canada,49.2827,-123.1207,3/21/20,424,10,0
Grand Princess,Canada,37.6489,-122.6655,3/21/20,10,0,0
Manitoba,Canada,53.7609,-98.8139,3/21/20,18,0,0
New Brunswick,Canada,46.5653,-66.4619,3/21/20,17,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/21/20,6,0,0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/21/20,21,0,0
Ontario,Canada,51.2538,-85.3232,3/21/20,377,3,0
Prince Edward Island,Canada,46.5107,-63.4168,3/21/20,2,0,0
Quebec,Canada,52.9399,-73.5491,3/21/20,181,5,0
Saskatchewan,Canada,52.9399,-106.4509,3/21/20,26,0,0
Diamond Princess,Canada,0.0,0.0,3/21/20,0,0,0
Northwest Territories,Canada,64.8255,-124.8457,3/21/20,0,0,0
Yukon,Canada,64.2823,-135.0,3/21/20,0,0,0
Alberta,Canada,53.9333,-116.5765,3/22/20,259,1,0
British Columbia,Canada,49.2827,-123.1207,3/22/20,424,10,0
Grand Princess,Canada,37.6489,-122.6655,3/22/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,3/22/20,20,0,0
New Brunswick,Canada,46.5653,-66.4619,3/22/20,17,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/22/20,9,0,0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/22/20,28,0,0
Ontario,Canada,51.2538,-85.3232,3/22/20,425,5,0
Prince Edward Island,Canada,46.5107,-63.4168,3/22/20,3,0,0
Quebec,Canada,52.9399,-73.5491,3/22/20,219,4,0
Saskatchewan,Canada,52.9399,-106.4509,3/22/20,52,0,0
Diamond Princess,Canada,0.0,0.0,3/22/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,3/22/20,0,0,0
Yukon,Canada,64.2823,-135.0,3/22/20,0,0,0
Alberta,Canada,53.9333,-116.5765,3/23/20,301,1,0
British Columbia,Canada,49.2827,-123.1207,3/23/20,472,13,0
Grand Princess,Canada,37.6489,-122.6655,3/23/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,3/23/20,20,0,0
New Brunswick,Canada,46.5653,-66.4619,3/23/20,17,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/23/20,24,0,0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/23/20,41,0,0
Ontario,Canada,51.2538,-85.3232,3/23/20,503,6,0
Prince Edward Island,Canada,46.5107,-63.4168,3/23/20,3,0,0
Quebec,Canada,52.9399,-73.5491,3/23/20,628,4,0
Saskatchewan,Canada,52.9399,-106.4509,3/23/20,66,0,0
Diamond Princess,Canada,0.0,0.0,3/23/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,3/23/20,0,0,0
Yukon,Canada,64.2823,-135.0,3/23/20,0,0,0
Alberta,Canada,53.9333,-116.5765,3/24/20,359,1,0
British Columbia,Canada,49.2827,-123.1207,3/24/20,617,13,0
Grand Princess,Canada,37.6489,-122.6655,3/24/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,3/24/20,21,0,0
New Brunswick,Canada,46.5653,-66.4619,3/24/20,18,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/24/20,35,0,0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/24/20,51,0,0
Ontario,Canada,51.2538,-85.3232,3/24/20,588,7,0
Prince Edward Island,Canada,46.5107,-63.4168,3/24/20,3,0,0
Quebec,Canada,52.9399,-73.5491,3/24/20,1013,4,0
Saskatchewan,Canada,52.9399,-106.4509,3/24/20,72,0,0
Diamond Princess,Canada,0.0,0.0,3/24/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,3/24/20,0,0,0
Yukon,Canada,64.2823,-135.0,3/24/20,0,0,0
Alberta,Canada,53.9333,-116.5765,3/25/20,358,2,0
British Columbia,Canada,49.2827,-123.1207,3/25/20,617,13,0
Grand Princess,Canada,37.6489,-122.6655,3/25/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,3/25/20,35,0,0
New Brunswick,Canada,46.5653,-66.4619,3/25/20,18,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/25/20,35,0,0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/25/20,68,0,0
Ontario,Canada,51.2538,-85.3232,3/25/20,688,8,0
Prince Edward Island,Canada,46.5107,-63.4168,3/25/20,5,0,0
Quebec,Canada,52.9399,-73.5491,3/25/20,1342,6,0
Saskatchewan,Canada,52.9399,-106.4509,3/25/20,72,0,0
Diamond Princess,Canada,0.0,0.0,3/25/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,3/25/20,0,0,0
Yukon,Canada,64.2823,-135.0,3/25/20,0,0,0
Alberta,Canada,53.9333,-116.5765,3/26/20,486,2,0
British Columbia,Canada,49.2827,-123.1207,3/26/20,725,14,0
Grand Princess,Canada,37.6489,-122.6655,3/26/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,3/26/20,36,0,0
New Brunswick,Canada,46.5653,-66.4619,3/26/20,33,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/26/20,82,0,0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/26/20,73,0,0
Ontario,Canada,51.2538,-85.3232,3/26/20,858,13,0
Prince Edward Island,Canada,46.5107,-63.4168,3/26/20,5,0,0
Quebec,Canada,52.9399,-73.5491,3/26/20,1632,8,0
Saskatchewan,Canada,52.9399,-106.4509,3/26/20,95,0,0
Diamond Princess,Canada,0.0,0.0,3/26/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,3/26/20,1,0,0
Yukon,Canada,64.2823,-135.0,3/26/20,3,0,0
Alberta,Canada,53.9333,-116.5765,3/27/20,542,2,0
British Columbia,Canada,49.2827,-123.1207,3/27/20,725,14,0
Grand Princess,Canada,37.6489,-122.6655,3/27/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,3/27/20,39,1,0
New Brunswick,Canada,46.5653,-66.4619,3/27/20,45,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/27/20,102,0,0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/27/20,90,0,0
Ontario,Canada,51.2538,-85.3232,3/27/20,994,18,0
Prince Edward Island,Canada,46.5107,-63.4168,3/27/20,9,0,0
Quebec,Canada,52.9399,-73.5491,3/27/20,2024,18,0
Saskatchewan,Canada,52.9399,-106.4509,3/27/20,95,0,0
Diamond Princess,Canada,0.0,0.0,3/27/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,3/27/20,1,0,0
Yukon,Canada,64.2823,-135.0,3/27/20,3,0,0
Alberta,Canada,53.9333,-116.5765,3/28/20,542,2,0
British Columbia,Canada,49.2827,-123.1207,3/28/20,884,17,0
Grand Princess,Canada,37.6489,-122.6655,3/28/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,3/28/20,64,1,0
New Brunswick,Canada,46.5653,-66.4619,3/28/20,51,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/28/20,120,0,0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/28/20,110,0,0
Ontario,Canada,51.2538,-85.3232,3/28/20,1144,18,0
Prince Edward Island,Canada,46.5107,-63.4168,3/28/20,11,0,0
Quebec,Canada,52.9399,-73.5491,3/28/20,2498,22,0
Saskatchewan,Canada,52.9399,-106.4509,3/28/20,134,0,0
Diamond Princess,Canada,0.0,0.0,3/28/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,3/28/20,1,0,0
Yukon,Canada,64.2823,-135.0,3/28/20,4,0,0
Alberta,Canada,53.9333,-116.5765,3/29/20,621,2,0
British Columbia,Canada,49.2827,-123.1207,3/29/20,884,17,0
Grand Princess,Canada,37.6489,-122.6655,3/29/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,3/29/20,72,1,0
New Brunswick,Canada,46.5653,-66.4619,3/29/20,66,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/29/20,135,0,0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/29/20,122,0,0
Ontario,Canada,51.2538,-85.3232,3/29/20,1355,21,0
Prince Edward Island,Canada,46.5107,-63.4168,3/29/20,11,0,0
Quebec,Canada,52.9399,-73.5491,3/29/20,2840,22,0
Saskatchewan,Canada,52.9399,-106.4509,3/29/20,156,0,0
Diamond Princess,Canada,0.0,0.0,3/29/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,3/29/20,1,0,0
Yukon,Canada,64.2823,-135.0,3/29/20,4,0,0
Alberta,Canada,53.9333,-116.5765,3/30/20,661,3,0
British Columbia,Canada,49.2827,-123.1207,3/30/20,970,19,0
Grand Princess,Canada,37.6489,-122.6655,3/30/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,3/30/20,96,1,0
New Brunswick,Canada,46.5653,-66.4619,3/30/20,68,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/30/20,148,1,0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/30/20,127,0,0
Ontario,Canada,51.2538,-85.3232,3/30/20,1706,31,0
Prince Edward Island,Canada,46.5107,-63.4168,3/30/20,18,0,0
Quebec,Canada,52.9399,-73.5491,3/30/20,3430,22,0
Saskatchewan,Canada,52.9399,-106.4509,3/30/20,156,2,0
Diamond Princess,Canada,0.0,0.0,3/30/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,3/30/20,1,0,0
Yukon,Canada,64.2823,-135.0,3/30/20,4,0,0
Alberta,Canada,53.9333,-116.5765,3/31/20,690,8,0
British Columbia,Canada,49.2827,-123.1207,3/31/20,1013,24,0
Grand Princess,Canada,37.6489,-122.6655,3/31/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,3/31/20,103,1,0
New Brunswick,Canada,46.5653,-66.4619,3/31/20,70,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/31/20,152,1,0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/31/20,147,0,0
Ontario,Canada,51.2538,-85.3232,3/31/20,1966,33,0
Prince Edward Island,Canada,46.5107,-63.4168,3/31/20,21,0,0
Quebec,Canada,52.9399,-73.5491,3/31/20,4162,31,0
Saskatchewan,Canada,52.9399,-106.4509,3/31/20,184,2,0
Diamond Princess,Canada,0.0,0.0,3/31/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,3/31/20,1,0,0
Yukon,Canada,64.2823,-135.0,3/31/20,5,0,0
Alberta,Canada,53.9333,-116.5765,4/1/20,754,9,0
British Columbia,Canada,49.2827,-123.1207,4/1/20,1013,24,0
Grand Princess,Canada,37.6489,-122.6655,4/1/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/1/20,127,1,0
New Brunswick,Canada,46.5653,-66.4619,4/1/20,81,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/1/20,175,1,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/1/20,173,0,0
Ontario,Canada,51.2538,-85.3232,4/1/20,2392,37,0
Prince Edward Island,Canada,46.5107,-63.4168,4/1/20,21,0,0
Quebec,Canada,52.9399,-73.5491,4/1/20,4611,33,0
Saskatchewan,Canada,52.9399,-106.4509,4/1/20,193,3,0
Diamond Princess,Canada,0.0,0.0,4/1/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/1/20,2,0,0
Yukon,Canada,64.2823,-135.0,4/1/20,5,0,0
Alberta,Canada,53.9333,-116.5765,4/2/20,969,13,0
British Columbia,Canada,49.2827,-123.1207,4/2/20,1121,31,0
Grand Princess,Canada,37.6489,-122.6655,4/2/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/2/20,167,1,0
New Brunswick,Canada,46.5653,-66.4619,4/2/20,91,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/2/20,183,1,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/2/20,193,0,0
Ontario,Canada,51.2538,-85.3232,4/2/20,2793,53,0
Prince Edward Island,Canada,46.5107,-63.4168,4/2/20,22,0,0
Quebec,Canada,52.9399,-73.5491,4/2/20,5518,36,0
Saskatchewan,Canada,52.9399,-106.4509,4/2/20,206,3,0
Diamond Princess,Canada,0.0,0.0,4/2/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/2/20,2,0,0
Yukon,Canada,64.2823,-135.0,4/2/20,6,0,0
Alberta,Canada,53.9333,-116.5765,4/3/20,969,13,0
British Columbia,Canada,49.2827,-123.1207,4/3/20,1174,31,0
Grand Princess,Canada,37.6489,-122.6655,4/3/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/3/20,182,2,0
New Brunswick,Canada,46.5653,-66.4619,4/3/20,91,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/3/20,195,1,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/3/20,207,0,0
Ontario,Canada,51.2538,-85.3232,4/3/20,3255,67,0
Prince Edward Island,Canada,46.5107,-63.4168,4/3/20,22,0,0
Quebec,Canada,52.9399,-73.5491,4/3/20,6101,61,0
Saskatchewan,Canada,52.9399,-106.4509,4/3/20,220,3,0
Diamond Princess,Canada,0.0,0.0,4/3/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/3/20,2,0,0
Yukon,Canada,64.2823,-135.0,4/3/20,6,0,0
Alberta,Canada,53.9333,-116.5765,4/4/20,1075,18,0
British Columbia,Canada,49.2827,-123.1207,4/4/20,1203,38,0
Grand Princess,Canada,37.6489,-122.6655,4/4/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/4/20,182,2,0
New Brunswick,Canada,46.5653,-66.4619,4/4/20,91,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/4/20,195,1,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/4/20,236,0,0
Ontario,Canada,51.2538,-85.3232,4/4/20,3630,94,0
Prince Edward Island,Canada,46.5107,-63.4168,4/4/20,22,0,0
Quebec,Canada,52.9399,-73.5491,4/4/20,6101,61,0
Saskatchewan,Canada,52.9399,-106.4509,4/4/20,220,3,0
Diamond Princess,Canada,0.0,0.0,4/4/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/4/20,4,0,0
Yukon,Canada,64.2823,-135.0,4/4/20,6,0,0
Alberta,Canada,53.9333,-116.5765,4/5/20,1181,20,0
British Columbia,Canada,49.2827,-123.1207,4/5/20,1203,38,0
Grand Princess,Canada,37.6489,-122.6655,4/5/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/5/20,203,2,0
New Brunswick,Canada,46.5653,-66.4619,4/5/20,98,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/5/20,217,1,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/5/20,262,0,0
Ontario,Canada,51.2538,-85.3232,4/5/20,4354,119,0
Prince Edward Island,Canada,46.5107,-63.4168,4/5/20,22,0,0
Quebec,Canada,52.9399,-73.5491,4/5/20,7944,75,0
Saskatchewan,Canada,52.9399,-106.4509,4/5/20,249,3,0
Diamond Princess,Canada,0.0,0.0,4/5/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/5/20,4,0,0
Yukon,Canada,64.2823,-135.0,4/5/20,6,0,0
Alberta,Canada,53.9333,-116.5765,4/6/20,1250,23,0
British Columbia,Canada,49.2827,-123.1207,4/6/20,1266,38,0
Grand Princess,Canada,37.6489,-122.6655,4/6/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/6/20,203,2,0
New Brunswick,Canada,46.5653,-66.4619,4/6/20,103,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/6/20,226,1,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/6/20,293,0,0
Ontario,Canada,51.2538,-85.3232,4/6/20,4347,150,0
Prince Edward Island,Canada,46.5107,-63.4168,4/6/20,22,0,0
Quebec,Canada,52.9399,-73.5491,4/6/20,8580,121,0
Saskatchewan,Canada,52.9399,-106.4509,4/6/20,249,3,0
Diamond Princess,Canada,0.0,0.0,4/6/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/6/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/6/20,6,0,0
Alberta,Canada,53.9333,-116.5765,4/7/20,1373,24,0
British Columbia,Canada,49.2827,-123.1207,4/7/20,1266,39,0
Grand Princess,Canada,37.6489,-122.6655,4/7/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/7/20,217,3,0
New Brunswick,Canada,46.5653,-66.4619,4/7/20,105,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/7/20,228,1,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/7/20,310,1,0
Ontario,Canada,51.2538,-85.3232,4/7/20,4726,153,0
Prince Edward Island,Canada,46.5107,-63.4168,4/7/20,22,0,0
Quebec,Canada,52.9399,-73.5491,4/7/20,9340,150,0
Saskatchewan,Canada,52.9399,-106.4509,4/7/20,260,3,0
Diamond Princess,Canada,0.0,0.0,4/7/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/7/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/7/20,7,0,0
Alberta,Canada,53.9333,-116.5765,4/8/20,1373,26,0
British Columbia,Canada,49.2827,-123.1207,4/8/20,1291,43,0
Grand Princess,Canada,37.6489,-122.6655,4/8/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/8/20,217,3,0
New Brunswick,Canada,46.5653,-66.4619,4/8/20,105,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/8/20,228,1,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/8/20,310,1,0
Ontario,Canada,51.2538,-85.3232,4/8/20,5276,153,0
Prince Edward Island,Canada,46.5107,-63.4168,4/8/20,25,1,0
Quebec,Canada,52.9399,-73.5491,4/8/20,10031,175,0
Saskatchewan,Canada,52.9399,-106.4509,4/8/20,260,3,0
Diamond Princess,Canada,0.0,0.0,4/8/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/8/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/8/20,7,0,0
Alberta,Canada,53.9333,-116.5765,4/9/20,1423,29,0
British Columbia,Canada,49.2827,-123.1207,4/9/20,1336,48,0
Grand Princess,Canada,37.6489,-122.6655,4/9/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/9/20,221,3,0
New Brunswick,Canada,46.5653,-66.4619,4/9/20,108,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/9/20,232,2,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/9/20,342,1,0
Ontario,Canada,51.2538,-85.3232,4/9/20,5759,200,0
Prince Edward Island,Canada,46.5107,-63.4168,4/9/20,25,0,0
Quebec,Canada,52.9399,-73.5491,4/9/20,10912,216,0
Saskatchewan,Canada,52.9399,-106.4509,4/9/20,271,3,0
Diamond Princess,Canada,0.0,0.0,4/9/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/9/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/9/20,7,0,0
Alberta,Canada,53.9333,-116.5765,4/10/20,1451,32,0
British Columbia,Canada,49.2827,-123.1207,4/10/20,1370,50,0
Grand Princess,Canada,37.6489,-122.6655,4/10/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/10/20,230,3,0
New Brunswick,Canada,46.5653,-66.4619,4/10/20,112,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/10/20,239,3,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/10/20,407,2,0
Ontario,Canada,51.2538,-85.3232,4/10/20,6237,222,0
Prince Edward Island,Canada,46.5107,-63.4168,4/10/20,25,0,0
Quebec,Canada,52.9399,-73.5491,4/10/20,11677,241,0
Saskatchewan,Canada,52.9399,-106.4509,4/10/20,285,3,0
Diamond Princess,Canada,0.0,0.0,4/10/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/10/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/10/20,8,0,0
Alberta,Canada,53.9333,-116.5765,4/11/20,1567,40,0
British Columbia,Canada,49.2827,-123.1207,4/11/20,1445,58,0
Grand Princess,Canada,37.6489,-122.6655,4/11/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/11/20,243,4,0
New Brunswick,Canada,46.5653,-66.4619,4/11/20,112,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/11/20,241,3,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/11/20,428,2,0
Ontario,Canada,51.2538,-85.3232,4/11/20,6648,253,0
Prince Edward Island,Canada,46.5107,-63.4168,4/11/20,25,0,0
Quebec,Canada,52.9399,-73.5491,4/11/20,12292,289,0
Saskatchewan,Canada,52.9399,-106.4509,4/11/20,289,4,0
Diamond Princess,Canada,0.0,0.0,4/11/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/11/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/11/20,8,0,0
Alberta,Canada,53.9333,-116.5765,4/12/20,1567,40,0
British Columbia,Canada,49.2827,-123.1207,4/12/20,1445,58,0
Grand Princess,Canada,37.6489,-122.6655,4/12/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/12/20,242,4,0
New Brunswick,Canada,46.5653,-66.4619,4/12/20,114,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/12/20,242,3,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/12/20,445,2,0
Ontario,Canada,51.2538,-85.3232,4/12/20,7049,274,0
Prince Edward Island,Canada,46.5107,-63.4168,4/12/20,25,0,0
Quebec,Canada,52.9399,-73.5491,4/12/20,12846,328,0
Saskatchewan,Canada,52.9399,-106.4509,4/12/20,298,4,0
Diamond Princess,Canada,0.0,0.0,4/12/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/12/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/12/20,8,0,0
Alberta,Canada,53.9333,-116.5765,4/13/20,1732,46,0
British Columbia,Canada,49.2827,-123.1207,4/13/20,1490,69,0
Grand Princess,Canada,37.6489,-122.6655,4/13/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/13/20,246,4,0
New Brunswick,Canada,46.5653,-66.4619,4/13/20,116,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/13/20,244,3,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/13/20,474,3,0
Ontario,Canada,51.2538,-85.3232,4/13/20,7470,291,0
Prince Edward Island,Canada,46.5107,-63.4168,4/13/20,25,0,0
Quebec,Canada,52.9399,-73.5491,4/13/20,13557,360,0
Saskatchewan,Canada,52.9399,-106.4509,4/13/20,300,4,0
Diamond Princess,Canada,0.0,0.0,4/13/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/13/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/13/20,8,0,0
Alberta,Canada,53.9333,-116.5765,4/14/20,1870,48,0
British Columbia,Canada,49.2827,-123.1207,4/14/20,1490,69,0
Grand Princess,Canada,37.6489,-122.6655,4/14/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/14/20,246,4,0
New Brunswick,Canada,46.5653,-66.4619,4/14/20,116,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/14/20,244,3,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/14/20,517,3,0
Ontario,Canada,51.2538,-85.3232,4/14/20,7953,334,0
Prince Edward Island,Canada,46.5107,-63.4168,4/14/20,25,0,0
Quebec,Canada,52.9399,-73.5491,4/14/20,14248,435,0
Saskatchewan,Canada,52.9399,-106.4509,4/14/20,300,4,0
Diamond Princess,Canada,0.0,0.0,4/14/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/14/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/14/20,8,0,0
Alberta,Canada,53.9333,-116.5765,4/15/20,1870,48,0
British Columbia,Canada,49.2827,-123.1207,4/15/20,1517,72,0
Grand Princess,Canada,37.6489,-122.6655,4/15/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/15/20,246,5,0
New Brunswick,Canada,46.5653,-66.4619,4/15/20,117,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/15/20,247,3,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/15/20,549,3,0
Ontario,Canada,51.2538,-85.3232,4/15/20,8447,385,0
Prince Edward Island,Canada,46.5107,-63.4168,4/15/20,26,0,0
Quebec,Canada,52.9399,-73.5491,4/15/20,14860,487,0
Saskatchewan,Canada,52.9399,-106.4509,4/15/20,304,4,0
Diamond Princess,Canada,0.0,0.0,4/15/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/15/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/15/20,8,0,0
Alberta,Canada,53.9333,-116.5765,4/16/20,1996,48,0
British Columbia,Canada,49.2827,-123.1207,4/16/20,1561,75,0
Grand Princess,Canada,37.6489,-122.6655,4/16/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/16/20,250,5,0
New Brunswick,Canada,46.5653,-66.4619,4/16/20,117,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/16/20,252,3,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/16/20,579,3,0
Ontario,Canada,51.2538,-85.3232,4/16/20,9840,490,0
Prince Edward Island,Canada,46.5107,-63.4168,4/16/20,26,0,0
Quebec,Canada,52.9399,-73.5491,4/16/20,15857,630,0
Saskatchewan,Canada,52.9399,-106.4509,4/16/20,305,4,0
Diamond Princess,Canada,0.0,0.0,4/16/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/16/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/16/20,8,0,0
Alberta,Canada,53.9333,-116.5765,4/17/20,2397,50,0
British Columbia,Canada,49.2827,-123.1207,4/17/20,1575,77,0
Grand Princess,Canada,37.6489,-122.6655,4/17/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/17/20,250,5,0
New Brunswick,Canada,46.5653,-66.4619,4/17/20,117,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/17/20,256,3,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/17/20,606,4,0
Ontario,Canada,51.2538,-85.3232,4/17/20,10456,524,0
Prince Edward Island,Canada,46.5107,-63.4168,4/17/20,26,0,0
Quebec,Canada,52.9399,-73.5491,4/17/20,16798,688,0
Saskatchewan,Canada,52.9399,-106.4509,4/17/20,307,4,0
Diamond Princess,Canada,0.0,0.0,4/17/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/17/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/17/20,8,0,0
Alberta,Canada,53.9333,-116.5765,4/18/20,2562,51,0
British Columbia,Canada,49.2827,-123.1207,4/18/20,1618,78,0
Grand Princess,Canada,37.6489,-122.6655,4/18/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/18/20,253,5,0
New Brunswick,Canada,46.5653,-66.4619,4/18/20,117,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/18/20,257,3,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/18/20,649,7,0
Ontario,Canada,51.2538,-85.3232,4/18/20,11013,564,0
Prince Edward Island,Canada,46.5107,-63.4168,4/18/20,26,0,0
